"|","|__1990","|__1991","|__1992","|__1993","|__1994","|__1995","|__1996","|__1997","|__1998","|__1999","|__2000","|__2001","|__2002","|__2003","|__2004","|__2005","|__2006","|__2007","|__2008","|__2009","|__2010","|__2011"
"YEM","0","0","0","0","0","0","0.000621080747577506","0.015025295385287","0.0233232425324517","0.0566286752434948","0.0825003865143108","0.0908024587169292","0.518796032123435","0.604734100431821","0.881222988679516","1.04859793417826","1.24782404904485","5.01","6.89","9.96","12.35","14.905"
"PHL","0","0","0","0","0.00584425347924116","0.0285857018207148","0.0559460285306004","0.136912962909744","1.10340599442803","1.43160880335918","1.98225319605827","2.52400566008269","4.33227574643007","4.85767226708512","5.2436284521711","5.3976363293955","5.74058632534702","5.97","6.22","9","25","29"
"ZAF","0","0.0132835914197882","0.038869105953555","0.113747183840903","0.246905532955469","0.676740104246979","0.841882931174553","1.63209379074114","2.90622086677142","4.1162495827774","5.34855973203537","6.34661931839768","6.71032243705404","7.00769172611251","8.4251186825406","7.48854252992921","7.60713967477381","8.06537517355504","8.43","10","18","21"
"KIR","0","0","0","0","0","0","0","0","0.616545618210291","1.21157783781819","1.78522547397736","2.33745894837722","2.5","3","3.5","4","4.5","6","7","8.97","9.07","10"
"MNE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.3500686036232","27.1","28.9","30.8","32.9","35.1","37.5","40"
"VIR","0","0","0","0","0.940645282663907","2.80195763440057","4.64718566436166","6.94836898618664","9.24522022114567","11.0746059286057","13.8150805419196","18.3757660397468","27.4944323774436","27.4290729887632","27.3770087880198","27.3443196733265","27.3326105376325","27.3393358364014","27.3617774210613","27.3965096846662","0","0"
"BEN","0","0","0","0","0","0","0.0016931001934367","0.0246487957420027","0.0478773038758114","0.15490674072035","0.225247851473369","0.363417890016082","0.7029455951039","0.951327114915695","1.18254096518994","1.27103143947107","1.53785434624704","1.79","1.85","2.24","3.13","3.5"
"GUF","0","0","0","0","0","0","0.34875285977345","0.674813920061543","0.978294897213816","1.25824148170517","9.68734106706062","11.62398726011","13.9242409896237","16.5509877202349","19.4983785558885","20.793314454324","22.0642549476693","23.3139361384661","24.5344140591279","25.7034092470231","0","0"
"BEL","0.00100673961837521","0.0200726449091909","0.100041026825101","0.199446058517075","0.695994689759373","0.991662990076131","2.96841164745362","4.93808090966561","7.88662270071677","13.7722144589561","29.4316916924341","31.2883955056566","46.33","49.97","53.86","55.82","59.72","64.44","66","70","75","78"
"GUM","0","0","0","0","0.348453910001324","0.659530908641229","1.35610688834494","2.34457164676014","4.50128418990124","8.49717632294499","16.1131270423389","25.3802275337398","31.1922942556271","33.7166817880876","36.1617878387908","38.559877557558","43.8514430048178","46.1504736192355","48.4187021509296","50.6420283820435","0","0"
"GBR","0.0873553192811587","0.17423092249367","0.260615159497346","0.519762000979751","1.03660916572589","1.89516828396595","4.12365033568833","7.38539895659563","13.6699830956989","21.2936382666372","26.8217543508578","33.4810948744147","56.48","64.82","65.61","70","68.82","75.09","78.39","78","78","82"
"GUY","0","0","0","0","0","0","0.0658541146967945","0.131828032967554","0.26408811035714","3.96635473490207","6.61149156572021","13.2069864958563","0","0","0","0","0","0","18.2","23.9","29.9","32"
"CRI","0","0","0.00111332539161221","0.0815097538496","0.279912478734018","0.416829206101345","0.841057040488486","1.64022128772133","2.66637869776731","3.90432325714263","5.80025302331829","9.55948213497093","19.8948511346293","20.3336148143541","20.7923067055542","22.07","25.1","28.4","32.29","34.33","36.5","42.12"
"CMR","0","0","0","0","0","0","0","0.00676874429437161","0.0132163405248288","0.129067580946992","0.252120077733662","0.277051321848797","0.360871584267755","0.587622611130454","0.976075415490902","1.40265422575955","2.0287447914719","2.93","3.4","3.84","4.3","5"
"LSO","0","0","0","0","0","0","0.00284593961257655","0.00558443328054182","0.0109565326956631","0.0538044595288236","0.211806070361977","0.261150063093855","1.08394313737534","1.53249659019509","2.17552433931097","2.58024548419449","2.97970818724486","3.44543125970873","3.58","3.72","3.86","4.2248"
"HUN","0","0.00338263017472348","0.0483534209561792","0.193414394595538","0.483580975150708","0.677486054433488","0.969239535629585","1.94244987216737","3.89464327842503","5.85784074913192","6.99967635062916","14.5285543028277","16.67","21.63","27.74","38.97","47.06","53.3","56","48","53","59"
"BLZ","0","0","0","0","0","0.0453971799271829","0.882807327300817","1.28858230175161","2.09151639121396","4.07674056438396","5.96383530272428","0","5.68425121358763","0","5.7936168825996","9.21028860085089","10.4016781374062","10.86","11.31","11.73","14","0"
"TTO","0","0","0","0","0","0.158149899218977","0.39308052490401","1.17317465755032","2.72482533869579","5.81425096167711","7.72141147401745","15.384627218944","21.9986754804449","25.9717641091609","27.0242700782714","28.9767124326784","30.0037485791676","32.3","34.8","44.3","48.5","55.2"
"TCD","0","0","0","0","0","0","0","0.000658168309696096","0.00426850447657814","0.0123217277033717","0.03570707628555","0.0459341343557353","0.166069664674347","0.320308555366775","0.360920107034467","0.399257700084004","0.581045764229641","0.847224520710968","1.19","1.5","1.7","1.9"
"GEO","0","0","0","0","0","0.0118368853524659","0.0400654188158425","0.0609303330695727","0.102830956807091","0.41634356671125","0.484746298540492","0.992344436138154","1.58787562980332","2.55881648068489","3.88622135350273","6.07945762869794","7.52687684487832","8.26","10.01","20.07","26.9","36.56"
"MHL","0","0","0","0","0","0","0.0370594316253487","0","0","0.966071566581652","1.53427179624871","1.7066140776699","2.33544457522934","2.5697503671072","3.59977681383754","3.8787023977433","3.79559021427832","3.71082548999764","3.62677217276624","3.54604213342789","0","0"
"DOM","0","0","0","0","0","0.0172336008439541","0.0749870526387339","0.142687565480216","0.233914189047576","1.10474387376368","3.70469235587688","4.42939069666645","6.8237257325842","7.89839293716387","8.8655534607044","11.4831977789344","14.8449283654589","17.66","20.82","27.72","31.4","35.5"
"BLR","0","0","0","0","0.00048595086881212","0.00292125437494358","0.0292982941361222","0.0490208910370497","0.0738688972841164","0.494881245327084","1.86039812615388","4.30061602151712","8.95097131467325","0","0","0","16.2","19.7","23","27.43","31.8","39.6"
"GRD","0","0","0","0","0","0","0.29803298231671","0.990883868410622","1.48485448426054","2.47316614730178","4.06390799146313","5.12810398216998","14.7588405454867","18.6451821830564","19.5706205843787","20.4878048780488","21.3959911692909","22.29","23.18","24.05","33.46","0"
"GRL","0","0","0","0","0.0647121209397638","0.0539403419817682","1.79671919075768","7.95450468228625","14.6544471691696","21.6026133057246","31.7478112321162","35.4641368915684","44.154789028418","54.5342598293605","56.0990147610533","57.7034045008656","59.361687268664","61.07","62.82","62.83","63","64"
"AND","0","0","0","0","0","0","1.52660102282269","3.05017538508464","6.88620921833874","7.63568614275679","10.53883560922","0","11.2604687170103","13.546412876439","26.8379543894637","37.6057662174867","48.9368469989479","70.87","70.04","78.53","81","81"
"MOZ","0","0","0","0","0","0","0.00304297878897721","0.0118426107556486","0.0201970551654863","0.056250628952345","0.109592530041641","0.160031946644069","0.259612611253739","0.419538843913707","0.679447835392438","0.854357118107528","0.842954488044236","0.91","1.56","2.68","4.17","4.3"
"MKD","0","0","0","0","0","0.0407438399133786","0.0759957341061255","0.503985009469878","1.00286166576326","1.49733026014616","2.48556631640066","3.46818460849398","17.33","19.07","24.44","26.45","28.62","36.3","46.04","51.77","51.9","56.7"
"VCT","0","0","0","0","0","0.128634622147365","0.483248317425638","0.926371956868122","1.8539976825029","2.78200229978857","3.24503741064558","5.09480977832946","5.54959487957379","6.46227416659743","7.37116584201749","9.19827808234299","12","16","21","31","38.5","43.01"
"TJK","0","0","0","0","0","0","0","0","0","0.0327918577817128","0.048599594582182","0.0512591325352927","0.0554628269910006","0.0645837771508553","0.0774799071356825","0.298690023682825","3.77240620666448","7.19761951797855","8.78","10.07","11.55","13.03"
"MEX","0","0.00588069493112912","0.0173078098676624","0.0283050415762566","0.0433391667851826","0.102564189852775","0.20040628032987","0.627311539559522","1.26578327821238","1.85743622125093","5.08138415338066","7.0380231165045","11.9","12.9","14.1","17.21","19.52","20.81","21.71","26.34","31.05","36.15"
"LCA","0","0","0","0","0","0.305656686409825","0.670465973851827","0.992168483437401","1.30498897284318","1.93210580211372","5.09048334139327","8.18186395448366","14.6418357746777","20.9824734633424","21.395212362765","21.5675829464215","24.5","27.9","32","36","40","42"
"IND","0","0","0.00011130772730678","0.00021817567673486","0.0010695623867526","0.0262288788137051","0.0463339767355146","0.0707678487089183","0.13902732879964","0.27322427673499","0.527532449930946","0.660146377009928","1.53787558175083","1.68648997063625","1.97613649190559","2.38807499995774","2.80549986534254","3.95","4.38","5.12","7.5","10.07"
"NOR","0.707299448188547","1.40739515785696","2.21636583194441","2.7839908462381","4.15245029170963","6.42322049264266","18.2503107685731","20.4178814360849","22.5601125478895","40","52","64","72.84","78.13","77.69","81.99","82.55","86.93","90.57","92.08","93.39","93.97"
"FJI","0","0","0","0.00667844744796488","0.00790739908511393","0.00911534294524544","0.0644371415684","0.223454841691821","0.633167865464492","0.942462062760434","1.4968547339902","1.8579785936093","6.15264970011985","6.72543473821551","7.4129434854202","8.45363663371359","9.6000384001536","10.8978310454645","13","17","20","28"
"HND","0","0","0","0","0","0.0367752523847096","0.0437112456096425","0.170996468238945","0.301247213672473","0.573575476141391","1.20385599891878","1.41528193123711","2.5974025974026","4.8","5.6","6.5","7.8","9.4","9.6","9.8","11.09","15.9"
"SMR","0","0","0","0","0","1.36213271064409","1.42807518622872","1.41854847985278","1.40855794122126","42.8033157498116","48.7994953055999","50.3416690898517","50.8348399446985","50.003453038674","50.5663430420712","50.2595641966736","50.2086593635889","50.3648221088655","54.52","54.21","0","49.6"
